time,client_id,temperature,humidity
2019-07-19 18:12:09,node00,32.20,69.00
2019-07-19 18:14:09,node00,16.00,162.00
2019-07-19 18:15:10,node00,32.10,69.00
2019-07-19 18:17:16,node00,16.00,164.00
2019-07-19 18:18:16,node00,32.10,72.00
2019-07-19 18:20:21,node00,16.10,175.80
2019-07-19 18:21:21,node00,32.20,72.00
2019-07-19 18:23:21,node00,16.10,174.80
2019-07-19 18:24:21,node00,32.20,69.00
2019-07-19 18:25:22,node00,30.20,68.00
2019-07-19 18:26:22,node00,32.20,70.00
2019-07-19 18:28:24,node00,16.10,174.80
2019-07-19 18:29:24,node00,32.30,72.00
2019-07-19 18:31:27,node00,16.10,175.80
2019-07-19 18:32:27,node00,32.20,74.00
2019-07-19 18:34:32,node00,16.00,165.00
2019-07-19 18:35:32,node00,32.20,74.00
2019-07-19 18:37:36,node00,16.00,165.00
2019-07-19 18:38:36,node00,32.20,74.00
2019-07-19 18:40:41,node00,16.00,165.00
2019-07-19 18:41:41,node00,32.10,74.00
2019-07-19 18:43:45,node00,16.00,165.00
2019-07-19 18:44:46,node00,32.20,74.00
2019-07-19 18:46:58,node00,16.10,165.00
2019-07-19 18:47:58,node00,32.20,74.00
2019-07-19 18:49:59,node00,16.10,175.80
2019-07-19 18:50:59,node00,32.20,71.00
2019-07-19 18:52:59,node00,16.10,175.80
2019-07-19 18:53:59,node00,32.10,71.00
2019-07-19 18:56:02,node00,16.10,175.80
2019-07-19 18:57:02,node00,32.20,74.00
2019-07-19 18:59:02,node00,16.10,175.80
2019-07-19 19:00:03,node00,32.20,71.00
2019-07-19 19:02:03,node00,16.10,175.80
2019-07-19 19:03:03,node00,32.10,71.00
2019-07-19 19:05:06,node00,16.10,175.80
2019-07-19 19:06:06,node00,32.20,73.00
2019-07-19 19:08:06,node00,16.10,175.80
2019-07-19 19:09:06,node00,32.20,71.00
2019-07-19 19:11:07,node00,16.10,175.80
2019-07-19 19:12:07,node00,32.20,71.00
2019-07-19 19:14:10,node00,15.00,163.00
2019-07-19 19:15:10,node00,32.10,73.00
2019-07-19 19:17:15,node00,16.10,176.80
2019-07-19 19:18:15,node00,32.20,74.00
2019-07-19 19:20:17,node00,-15.60,163.00
2019-07-19 19:21:18,node00,32.10,73.00
2019-07-19 19:23:18,node00,16.00,163.00
2019-07-19 19:24:18,node00,32.10,70.00
2019-07-19 19:26:18,node00,16.10,175.80
2019-07-19 19:27:19,node00,32.20,71.00
2019-07-19 19:31:49,node00,16.10,175.80
2019-07-19 19:32:49,node00,32.10,71.00
2019-07-19 19:34:52,node00,16.10,175.80
2019-07-19 19:35:52,node00,32.20,74.00
2019-07-19 19:37:52,node00,16.10,175.80
2019-07-19 19:38:53,node00,32.20,71.00
2019-07-19 19:40:53,node00,16.10,175.80
2019-07-19 19:41:53,node00,32.50,71.00
2019-07-19 19:43:53,node00,16.10,175.80
2019-07-19 19:44:54,node00,32.20,71.00
2019-07-19 19:45:54,node00,33.90,72.00
2019-07-19 19:46:54,node00,32.20,70.00
2019-07-19 19:48:54,node00,16.10,175.80
2019-07-19 19:49:55,node00,32.20,71.00
2019-07-19 19:51:57,node00,16.10,163.00
2019-07-19 19:52:57,node00,32.30,73.00
2019-07-19 19:54:57,node00,16.10,163.00
2019-07-19 19:55:58,node00,32.30,70.00
2019-07-19 19:58:00,node00,17.00,163.00
2019-07-19 19:59:00,node00,32.30,71.00
2019-07-19 20:01:13,node00,16.10,164.00
2019-07-19 20:02:13,node00,32.40,71.00
2019-07-19 20:04:13,node00,15.30,173.80
2019-07-19 20:05:14,node00,32.30,68.00
2019-07-19 20:07:14,node00,16.10,162.00
2019-07-19 20:08:15,node00,32.30,68.00
2019-07-19 20:10:17,node00,16.10,162.00
2019-07-19 20:11:17,node00,32.30,71.00
2019-07-19 20:13:17,node00,16.10,162.00
2019-07-19 20:14:17,node00,32.30,68.00
2019-07-19 20:16:18,node00,15.30,173.80
2019-07-19 20:17:18,node00,32.30,68.00
2019-07-19 20:19:18,node00,16.10,162.00
2019-07-19 20:20:18,node00,32.40,68.00
2019-07-19 20:22:19,node00,16.10,162.00
2019-07-19 20:23:19,node00,32.30,68.00
2019-07-19 20:25:19,node00,16.10,162.00
2019-07-19 20:26:20,node00,32.30,69.00
2019-07-19 20:28:24,node00,16.10,164.00
2019-07-19 20:29:24,node00,32.30,71.00
2019-07-19 20:31:29,node00,16.10,164.00
2019-07-19 20:32:29,node00,32.30,72.00
2019-07-19 20:34:31,node00,16.10,163.00
2019-07-19 20:35:32,node00,32.30,73.00
2019-07-19 20:37:38,node00,16.10,164.00
2019-07-19 20:38:38,node00,32.40,72.00
2019-07-19 20:40:41,node00,16.10,163.00
2019-07-19 20:41:41,node00,32.30,72.00
2019-07-19 20:43:41,node00,16.10,163.00
2019-07-19 20:44:41,node00,32.30,70.00
2019-07-19 20:46:42,node00,16.10,163.00
2019-07-19 20:47:42,node00,32.30,70.00
2019-07-19 20:49:42,node00,16.10,163.00
2019-07-19 20:50:42,node00,32.30,69.00
2019-07-19 20:52:45,node00,16.20,174.80
2019-07-19 20:53:45,node00,32.40,71.00
2019-07-19 20:54:45,node00,31.30,69.00
2019-07-19 20:55:45,node00,32.30,69.00
2019-07-19 20:57:46,node00,16.10,162.00
2019-07-19 20:58:46,node00,30.50,67.00
2019-07-19 20:59:46,node00,32.30,68.00
2019-07-19 21:01:47,node00,16.10,162.00
2019-07-19 21:02:47,node00,33.60,70.00
2019-07-19 21:03:47,node00,32.30,68.00
2019-07-19 21:05:47,node00,16.10,174.80
2019-07-19 21:06:48,node00,32.40,69.00
2019-07-19 21:08:52,node00,16.10,174.80
2019-07-19 21:09:52,node00,32.20,69.00
2019-07-19 21:11:55,node00,16.00,161.00
2019-07-19 21:12:55,node00,32.10,69.00
2019-07-19 21:14:55,node00,16.00,161.00
2019-07-19 21:15:55,node00,32.10,66.00
2019-07-19 21:18:08,node00,16.00,162.00
2019-07-19 21:19:08,node00,32.10,67.00
2019-07-19 21:21:10,node00,16.00,159.00
2019-07-19 21:22:11,node00,32.10,65.00
2019-07-19 21:23:11,node00,30.10,61.00
2019-07-19 21:24:11,node00,33.50,62.00
2019-07-19 21:25:11,node00,31.90,61.00
2019-07-19 21:28:12,node00,-15.60,158.00
2019-07-19 21:29:12,node00,31.80,58.00
2019-07-19 21:33:19,node00,16.20,158.00
2019-07-19 21:34:20,node00,31.80,60.00
2019-07-19 21:36:20,node00,-15.60,156.00
2019-07-19 21:37:20,node00,31.70,57.00
2019-07-19 21:42:25,node00,16.00,162.00
2019-07-19 21:43:25,node00,32.10,67.00
2019-07-19 21:45:30,node00,16.00,162.00
2019-07-19 21:46:30,node00,32.10,68.00
2019-07-19 21:48:30,node00,16.00,161.00
2019-07-19 21:49:30,node00,32.10,66.00
2019-07-19 21:50:30,node00,34.10,67.00
2019-07-19 21:51:31,node00,32.10,66.00
2019-07-19 21:53:31,node00,16.00,161.00
2019-07-19 21:54:31,node00,31.10,66.00
2019-07-19 21:56:31,node00,16.00,161.00
2019-07-19 21:57:32,node00,32.10,66.00
2019-07-19 21:59:32,node00,16.00,173.80
2019-07-19 22:00:32,node00,32.00,67.00
2019-07-19 22:02:37,node00,16.00,163.00
2019-07-19 22:03:37,node00,32.10,70.00
2019-07-19 22:05:39,node00,16.00,173.80
2019-07-19 22:06:39,node00,32.10,70.00
2019-07-19 22:08:42,node00,16.00,173.80
2019-07-19 22:09:42,node00,30.80,69.00
2019-07-19 22:10:42,node00,32.10,67.00
2019-07-19 22:12:43,node00,16.00,162.00
2019-07-19 22:13:43,node00,32.00,67.00
2019-07-19 22:15:43,node00,16.00,173.80
2019-07-19 22:16:44,node00,32.00,67.00
2019-07-19 22:19:44,node00,16.00,161.00
2019-07-19 22:20:44,node00,32.10,66.00
2019-07-19 22:22:44,node00,16.00,161.00
2019-07-19 22:23:45,node00,32.00,66.00
2019-07-19 22:25:49,node00,16.00,174.80
2019-07-19 22:26:49,node00,32.10,70.00
2019-07-19 22:28:50,node00,-15.60,161.00
2019-07-19 22:29:50,node00,32.10,66.00
2019-07-19 22:31:52,node00,16.00,173.80
2019-07-19 22:32:52,node00,32.00,69.00
2019-07-19 22:34:59,node00,15.40,162.00
2019-07-19 22:35:59,node00,32.10,69.00
2019-07-19 22:38:08,node00,16.00,162.00
2019-07-19 22:39:08,node00,32.10,68.00
2019-07-19 22:41:10,node00,16.00,172.80
2019-07-19 22:42:10,node00,32.60,68.00
2019-07-19 22:44:13,node00,16.00,172.80
2019-07-19 22:45:13,node00,32.00,68.00
2019-07-19 22:47:14,node00,16.00,172.80
2019-07-19 22:48:14,node00,32.00,66.00
2019-07-19 22:50:14,node00,16.00,161.00
2019-07-19 22:51:14,node00,32.00,66.00
2019-07-19 22:53:19,node00,16.00,174.80
2019-07-19 22:54:19,node00,32.10,69.00
2019-07-19 22:56:23,node00,16.00,174.80
2019-07-19 22:57:23,node00,32.00,69.00
2019-07-19 22:59:28,node00,16.00,174.80
2019-07-19 23:00:28,node00,32.00,69.00
2019-07-19 23:02:31,node00,16.00,173.80
2019-07-19 23:03:32,node00,32.00,69.00
2019-07-19 23:05:32,node00,-15.70,161.00
2019-07-19 23:06:32,node00,32.00,67.00
2019-07-19 23:08:47,node00,16.00,163.00
2019-07-19 23:09:47,node00,32.00,70.00
2019-07-19 23:11:48,node00,16.00,173.80
2019-07-19 23:12:48,node00,32.00,67.00
2019-07-19 23:14:50,node00,-16.60,162.00
2019-07-19 23:15:50,node00,31.90,70.00
2019-07-19 23:17:53,node00,16.00,173.80
2019-07-19 23:18:53,node00,31.90,70.00
2019-07-19 23:21:58,node00,-15.60,163.00
2019-07-19 23:22:58,node00,31.90,71.00
2019-07-19 23:19:20,node00,16.10,175.80
2019-07-19 23:20:20,node00,31.80,71.00
2019-07-19 23:22:38,node00,16.00,175.80
2019-07-19 23:23:39,node00,32.00,70.00
2019-07-19 23:26:04,node00,15.10,174.80
2019-07-19 23:27:04,node00,32.00,70.00
2019-07-19 23:29:08,node00,-15.60,163.00
2019-07-19 23:30:08,node00,31.80,70.00
2019-07-19 23:31:08,node00,33.10,67.00
2019-07-19 23:32:09,node00,31.80,66.00
2019-07-19 23:34:13,node00,-15.60,162.00
2019-07-19 23:35:13,node00,31.80,68.00
2019-07-19 23:37:14,node00,-15.60,160.00
2019-07-19 23:38:14,node00,31.80,64.00
2019-07-19 23:40:18,node00,-15.60,161.00
2019-07-19 23:41:18,node00,31.80,66.00
2019-07-19 23:43:21,node00,-16.00,159.00
2019-07-19 23:44:21,node00,31.80,65.00
2019-07-19 23:45:21,node00,29.90,60.00
2019-07-19 23:46:21,node00,31.70,62.00
2019-07-19 23:48:26,node00,-15.60,160.00
2019-07-19 23:49:26,node00,31.80,65.00
2019-07-19 23:51:43,node00,-15.60,160.00
2019-07-19 23:52:43,node00,31.80,63.00
2019-07-19 23:53:43,node00,33.40,61.00
2019-07-19 23:54:43,node00,31.80,60.00
2019-07-19 23:56:48,node00,-15.70,159.00
2019-07-19 23:57:48,node00,31.70,67.00
2019-07-19 23:59:48,node00,-15.70,157.00
2019-07-20 00:00:48,node00,31.70,59.00
2019-07-20 00:02:57,node00,15.00,159.00
2019-07-20 00:03:57,node00,31.80,63.00
2019-07-20 00:05:57,node00,16.20,169.80
2019-07-20 00:06:58,node00,31.60,59.00
2019-07-20 00:09:08,node00,-15.60,159.00
2019-07-20 00:10:08,node00,31.70,62.00
2019-07-20 00:12:11,node00,16.40,157.00
2019-07-20 00:13:11,node00,31.70,61.00
2019-07-20 00:15:11,node00,-15.70,157.00
2019-07-20 00:16:11,node00,31.60,58.00
2019-07-20 00:18:12,node00,-15.70,156.00
2019-07-20 00:19:12,node00,31.60,57.00
2019-07-20 00:21:45,node00,15.10,158.00
2019-07-20 00:22:45,node00,31.80,61.00
2019-07-20 00:24:45,node00,-15.70,158.00
2019-07-20 00:25:46,node00,31.60,60.00
2019-07-20 00:27:48,node00,-15.70,158.00
2019-07-20 00:28:48,node00,31.60,63.00
2019-07-20 00:30:48,node00,-15.70,158.00
2019-07-20 00:31:49,node00,31.60,61.00
2019-07-20 00:34:03,node00,-15.70,160.00
2019-07-20 00:35:03,node00,31.70,64.00
2019-07-20 00:37:06,node00,-15.70,158.00
2019-07-20 00:38:06,node00,31.60,63.00
2019-07-20 00:40:08,node00,-15.70,158.00
2019-07-20 00:41:09,node00,31.60,63.00
2019-07-20 00:43:09,node00,-15.70,158.00
2019-07-20 00:44:09,node00,31.60,59.00
2019-07-20 00:46:12,node00,-15.70,157.00
2019-07-20 00:47:12,node00,31.60,61.00
2019-07-20 00:49:18,node00,-15.70,158.00
2019-07-20 00:50:18,node00,31.60,60.00
2019-07-20 00:52:19,node00,-15.80,156.00
2019-07-20 00:53:19,node00,31.40,55.00
2019-07-20 00:55:19,node00,-15.80,155.00
2019-07-20 00:56:19,node00,31.40,54.00
2019-07-20 00:58:22,node00,-15.80,154.00
2019-07-20 00:59:22,node00,31.40,56.00
2019-07-20 01:00:22,node00,33.10,54.00
2019-07-20 01:01:23,node00,31.30,53.00
2019-07-20 01:03:25,node00,16.30,166.80
2019-07-20 01:04:25,node00,31.40,57.00
2019-07-20 01:06:29,node00,-15.80,156.00
2019-07-20 01:07:30,node00,31.40,56.00
2019-07-20 01:10:04,node00,16.10,167.80
2019-07-20 01:11:05,node00,31.40,56.00
2019-07-20 01:13:09,node00,-15.80,156.00
2019-07-20 01:14:09,node00,31.30,55.00
2019-07-20 01:15:09,node00,32.70,52.00
2019-07-20 01:16:10,node00,31.30,52.00
2019-07-20 01:18:28,node00,-15.80,156.00
2019-07-20 01:19:28,node00,31.40,56.00
2019-07-20 01:21:51,node00,-15.80,156.00
2019-07-20 01:22:51,node00,31.40,55.00
2019-07-20 01:23:52,node00,29.60,50.00
2019-07-20 01:24:52,node00,31.30,51.00
2019-07-20 01:27:06,node00,-15.80,156.00
2019-07-20 01:28:06,node00,31.00,56.00
2019-07-20 01:30:13,node00,-15.80,156.00
2019-07-20 01:31:13,node00,31.30,55.00
2019-07-20 01:32:13,node00,33.20,52.00
2019-07-20 01:33:13,node00,31.30,51.00
2019-07-20 01:35:26,node00,-15.80,156.00
2019-07-20 01:36:26,node00,31.30,56.00
2019-07-20 01:38:29,node00,-15.80,154.00
2019-07-20 01:39:29,node00,31.30,55.00
2019-07-20 01:42:08,node00,-15.80,156.00
2019-07-20 01:43:08,node00,31.30,55.00
2019-07-20 01:44:08,node00,30.00,49.00
2019-07-20 01:45:08,node00,31.30,51.00
2019-07-20 01:47:27,node00,-15.80,158.00
2019-07-20 01:48:27,node00,31.40,60.00
2019-07-20 01:49:27,node00,33.10,58.00
2019-07-20 01:50:27,node00,31.40,60.00
2019-07-20 01:52:46,node00,-15.80,158.00
2019-07-20 01:53:46,node00,31.30,60.00
2019-07-20 01:55:57,node00,15.40,171.80
2019-07-20 01:56:58,node00,31.30,65.00
2019-07-20 01:59:05,node00,-15.70,162.00
2019-07-20 02:00:05,node00,31.70,68.00
2019-07-20 02:02:25,node00,-15.60,162.00
2019-07-20 02:03:26,node00,31.80,69.00
2019-07-20 02:05:44,node00,-15.60,163.00
2019-07-20 02:06:45,node00,31.80,70.00
2019-07-20 02:10:05,node00,-15.70,164.00
2019-07-20 02:11:05,node00,31.60,71.00
2019-07-20 02:12:06,node00,33.10,68.00
2019-07-20 02:13:06,node00,31.50,66.00
2019-07-20 02:15:20,node00,-15.70,164.00
2019-07-20 02:16:20,node00,31.60,72.00
2019-07-20 02:18:21,node00,-15.80,162.00
2019-07-20 02:19:21,node00,31.40,69.00
2019-07-20 02:21:21,node00,-15.80,163.00
2019-07-20 02:22:22,node00,31.40,68.00
2019-07-20 02:24:22,node00,-15.80,163.00
2019-07-20 02:25:22,node00,31.40,70.00
2019-07-20 02:27:29,node00,-15.80,165.00
2019-07-20 02:28:29,node00,31.40,74.00
2019-07-20 02:30:29,node00,-15.80,163.00
2019-07-20 02:31:29,node00,31.40,71.00
2019-07-20 02:32:30,node00,32.70,70.00
2019-07-20 02:33:30,node00,31.40,70.00
2019-07-20 02:35:32,node00,16.30,175.80
2019-07-20 02:36:32,node00,31.30,74.00
2019-07-20 02:38:51,node00,-15.80,166.00
2019-07-20 02:39:51,node00,31.50,75.00
2019-07-20 02:42:12,node00,-14.60,165.00
2019-07-20 02:43:12,node00,31.40,76.00
2019-07-20 02:45:37,node00,-16.00,165.00
2019-07-20 02:46:38,node00,31.40,75.00
2019-07-20 02:49:30,node00,-15.80,166.00
2019-07-20 02:50:30,node00,31.50,75.00
2019-07-20 02:52:53,node00,-15.80,166.00
2019-07-20 02:53:53,node00,31.40,74.00
2019-07-20 02:56:14,node00,-16.00,165.00
2019-07-20 02:57:14,node00,31.40,74.00
2019-07-20 02:59:39,node00,16.40,165.00
2019-07-20 03:00:39,node00,31.30,74.00
2019-07-20 03:03:02,node00,15.40,165.00
2019-07-20 03:04:02,node00,31.40,75.00
2019-07-20 03:06:18,node00,-15.80,166.00
2019-07-20 03:07:19,node00,31.40,75.00
2019-07-20 03:09:41,node00,-15.80,166.00
2019-07-20 03:10:41,node00,31.30,76.00
2019-07-20 03:12:58,node00,-15.90,166.00
2019-07-20 03:13:58,node00,31.30,77.00
2019-07-20 03:16:41,node00,-15.80,166.00
2019-07-20 03:17:41,node00,31.30,77.00
2019-07-20 03:19:46,node00,15.30,177.80
2019-07-20 03:20:46,node00,31.30,77.00
2019-07-20 03:22:46,node00,-15.90,165.00
2019-07-20 03:23:47,node00,31.30,73.00
2019-07-20 03:25:47,node00,-15.90,164.00
2019-07-20 03:26:47,node00,31.20,72.00
2019-07-20 03:28:56,node00,-15.90,167.00
2019-07-20 03:29:56,node00,31.20,77.00
2019-07-20 03:30:56,node00,32.90,73.00
2019-07-20 03:31:56,node00,31.20,73.00
2019-07-20 03:33:58,node00,16.40,176.80
2019-07-20 03:34:59,node00,31.10,77.00
2019-07-20 03:37:09,node00,-15.90,166.00
2019-07-20 03:38:09,node00,31.20,76.00
2019-07-20 03:40:14,node00,-15.90,166.00
2019-07-20 03:41:14,node00,31.10,76.00
2019-07-20 03:43:25,node00,-15.90,166.00
2019-07-20 03:44:25,node00,31.20,76.00
2019-07-20 03:46:43,node00,-14.70,166.00
2019-07-20 03:47:43,node00,31.20,78.00
2019-07-20 03:49:44,node00,-14.60,164.00
2019-07-20 03:50:44,node00,31.10,74.00
2019-07-20 03:53:01,node00,-15.90,167.00
2019-07-20 03:54:01,node00,31.20,77.00
2019-07-20 03:56:13,node00,-15.90,167.00
2019-07-20 03:57:13,node00,31.20,77.00
2019-07-20 03:59:37,node00,-15.90,167.00
2019-07-20 04:00:36,node00,31.20,77.00
2019-07-20 04:01:37,node00,29.40,72.00
2019-07-20 04:02:37,node00,31.10,74.00
2019-07-20 04:04:39,node00,16.20,176.80
2019-07-20 04:05:39,node00,31.10,78.00
2019-07-20 04:07:56,node00,-15.90,167.00
2019-07-20 04:08:56,node00,31.20,79.00
2019-07-20 04:11:01,node00,-15.60,166.00
2019-07-20 04:12:01,node00,31.10,76.00
2019-07-20 04:14:14,node00,15.40,178.80
2019-07-20 04:15:14,node00,31.10,78.00
2019-07-20 04:17:36,node00,-15.90,167.00
2019-07-20 04:18:36,node00,31.10,77.00
2019-07-20 04:19:37,node00,32.30,73.00
2019-07-20 04:20:37,node00,31.10,74.00
2019-07-20 04:23:16,node00,-15.90,167.00
2019-07-20 04:24:16,node00,31.30,77.00
2019-07-20 04:26:49,node00,-15.90,166.00
2019-07-20 04:27:49,node00,31.10,76.00
2019-07-20 04:29:51,node00,-16.00,165.00
2019-07-20 04:30:51,node00,31.10,78.00
2019-07-20 04:32:54,node00,-16.00,165.00
2019-07-20 04:33:54,node00,31.10,78.00
2019-07-20 04:35:55,node00,-16.00,165.00
2019-07-20 04:36:55,node00,31.00,74.00
2019-07-20 04:38:57,node00,-16.00,165.00
2019-07-20 04:39:57,node00,31.00,78.00
2019-07-20 04:41:58,node00,-16.00,165.00
2019-07-20 04:42:58,node00,31.00,74.00
2019-07-20 04:45:02,node00,-16.00,167.00
2019-07-20 04:46:02,node00,31.10,79.00
2019-07-20 04:48:48,node00,-15.90,167.00
2019-07-20 04:49:47,node00,31.20,78.00
2019-07-20 04:51:48,node00,-16.00,165.00
2019-07-20 04:52:48,node00,31.00,75.00
2019-07-20 04:54:48,node00,15.40,165.00
2019-07-20 04:55:49,node00,30.90,73.00
2019-07-20 04:57:53,node00,-16.00,167.00
2019-07-20 04:58:53,node00,31.00,79.00
2019-07-20 04:59:53,node00,32.70,74.00
2019-07-20 05:00:54,node00,30.80,73.00
2019-07-20 05:02:54,node00,-16.00,165.00
2019-07-20 05:03:54,node00,31.00,75.00
2019-07-20 05:06:01,node00,-16.00,166.00
2019-07-20 05:07:01,node00,31.00,76.00
2019-07-20 05:09:01,node00,15.40,164.00
2019-07-20 05:10:01,node00,31.00,73.00
2019-07-20 05:12:02,node00,-16.00,165.00
2019-07-20 05:13:02,node00,31.00,74.00
2019-07-20 05:15:04,node00,-16.00,165.00
2019-07-20 05:16:04,node00,31.00,78.00
2019-07-20 05:18:35,node00,16.30,179.80
2019-07-20 05:19:35,node00,31.10,80.00
2019-07-20 05:21:40,node00,-16.00,168.00
2019-07-20 05:22:40,node00,30.90,79.00
2019-07-20 05:24:45,node00,15.40,179.80
2019-07-20 05:25:45,node00,31.00,80.00
2019-07-20 05:27:51,node00,15.40,168.00
2019-07-20 05:28:51,node00,30.60,80.00
2019-07-20 05:30:52,node00,15.40,165.00
2019-07-20 05:31:52,node00,31.00,76.00
2019-07-20 05:33:54,node00,-15.80,166.00
2019-07-20 05:34:55,node00,31.10,80.00
2019-07-20 05:37:22,node00,-15.90,168.00
2019-07-20 05:38:22,node00,31.20,81.00
2019-07-20 05:40:36,node00,-15.90,168.00
2019-07-20 05:41:36,node00,31.10,80.00
2019-07-20 05:43:57,node00,-15.90,168.00
2019-07-20 05:44:57,node00,31.10,80.00
2019-07-20 05:47:00,node00,15.40,166.00
2019-07-20 05:48:00,node00,30.90,80.00
2019-07-20 05:50:00,node00,15.40,166.00
2019-07-20 05:51:00,node00,30.90,76.00
2019-07-20 05:53:13,node00,15.00,168.00
2019-07-20 05:54:13,node00,31.10,81.00
2019-07-20 05:56:26,node00,16.00,180.80
2019-07-20 05:57:26,node00,31.30,82.00
2019-07-20 05:59:26,node00,32.30,77.00
2019-07-20 06:00:26,node00,31.10,77.00
2019-07-20 06:02:31,node00,15.40,168.00
2019-07-20 06:03:31,node00,32.60,81.00
2019-07-20 06:04:31,node00,31.00,77.00
2019-07-20 06:15:30,node00,-14.80,168.00
2019-07-20 06:16:30,node00,31.30,81.00
2019-07-20 06:18:50,node00,-15.90,169.00
2019-07-20 06:19:51,node00,31.30,81.00
2019-07-20 06:20:51,node00,30.30,76.00
2019-07-20 06:23:02,node00,16.20,180.80
2019-07-20 06:24:02,node00,31.30,81.00
2019-07-20 06:26:06,node00,-15.90,169.00
2019-07-20 06:27:06,node00,31.10,82.00
2019-07-20 06:29:07,node00,-15.90,167.00
2019-07-20 06:30:07,node00,31.10,78.00
2019-07-20 06:32:14,node00,-15.90,169.00
2019-07-20 06:33:14,node00,31.20,81.00
2019-07-20 06:36:31,node00,16.10,180.80
2019-07-20 06:37:31,node00,31.20,81.00
2019-07-20 06:39:35,node00,-15.90,169.00
2019-07-20 06:40:35,node00,31.20,81.00
2019-07-20 06:43:06,node00,-14.70,168.00
2019-07-20 06:44:06,node00,31.30,82.00
2019-07-20 06:46:45,node00,15.40,168.00
2019-07-20 06:47:45,node00,31.30,81.00
2019-07-20 06:49:46,node00,-16.90,167.00
2019-07-20 06:50:46,node00,31.10,77.00
2019-07-20 06:53:13,node00,-15.90,169.00
2019-07-20 06:54:13,node00,31.30,81.00
2019-07-20 06:56:25,node00,-15.90,169.00
2019-07-20 06:57:26,node00,31.10,81.00
2019-07-20 06:58:26,node00,32.20,77.00
2019-07-20 06:59:26,node00,31.00,77.00
2019-07-20 07:01:26,node00,-16.00,167.00
2019-07-20 07:02:26,node00,31.00,78.00
2019-07-20 07:03:27,node00,29.20,77.00
2019-07-20 07:04:27,node00,31.10,77.00
2019-07-20 07:06:54,node00,-14.80,168.00
2019-07-20 07:07:54,node00,31.10,82.00
2019-07-20 07:09:56,node00,-16.00,167.00
2019-07-20 07:10:56,node00,31.00,82.00
2019-07-20 07:12:57,node00,-16.00,167.00
2019-07-20 07:13:57,node00,31.10,77.00
2019-07-20 07:16:07,node00,16.30,180.80
2019-07-20 07:17:08,node00,31.30,82.00
2019-07-20 07:19:40,node00,-14.80,168.00
2019-07-20 07:20:40,node00,31.30,81.00
2019-07-20 07:22:41,node00,-15.90,167.00
2019-07-20 07:23:41,node00,31.20,77.00
2019-07-20 07:25:46,node00,16.20,180.80
2019-07-20 07:26:46,node00,31.20,82.00
2019-07-20 07:28:52,node00,-15.90,169.00
2019-07-20 07:29:53,node00,31.20,82.00
2019-07-20 07:31:59,node00,-15.90,169.00
2019-07-20 07:32:59,node00,31.20,82.00
2019-07-20 07:35:34,node00,15.20,168.00
2019-07-20 07:36:34,node00,31.30,82.00
2019-07-20 07:38:38,node00,-15.90,169.00
2019-07-20 07:39:39,node00,31.20,82.00
2019-07-20 07:40:39,node00,29.40,77.00
2019-07-20 07:41:39,node00,31.20,78.00
2019-07-20 07:43:39,node00,-15.90,167.00
2019-07-20 07:44:40,node00,31.20,78.00
2019-07-20 07:46:48,node00,-15.90,169.00
2019-07-20 07:47:48,node00,33.10,83.00
2019-07-20 07:48:49,node00,31.10,79.00
2019-07-20 07:51:01,node00,-15.90,169.00
2019-07-20 07:52:01,node00,31.20,83.00
2019-07-20 07:54:06,node00,-15.90,169.00
2019-07-20 07:55:06,node00,31.10,83.00
2019-07-20 07:57:12,node00,15.20,169.00
2019-07-20 07:58:13,node00,31.20,83.00
2019-07-20 08:00:57,node00,-15.90,169.00
2019-07-20 08:01:58,node00,30.60,81.00
2019-07-20 08:04:04,node00,-15.90,170.00
2019-07-20 08:05:04,node00,31.10,84.00
2019-07-20 08:07:19,node00,-15.90,170.00
2019-07-20 08:08:19,node00,31.20,83.00
2019-07-20 08:10:30,node00,-16.90,170.00
2019-07-20 08:11:30,node00,31.10,84.00
2019-07-20 08:13:42,node00,-14.80,169.00
2019-07-20 08:14:43,node00,31.20,83.00
2019-07-20 08:17:15,node00,15.30,169.00
2019-07-20 08:18:15,node00,31.20,83.00
2019-07-20 08:20:22,node00,-17.00,170.00
2019-07-20 08:21:22,node00,31.10,84.00
2019-07-20 08:23:27,node00,15.40,181.80
2019-07-20 08:24:27,node00,31.10,85.00
2019-07-20 08:26:35,node00,16.10,170.00
2019-07-20 08:27:35,node00,31.10,84.00
2019-07-20 08:29:36,node00,-15.60,168.00
2019-07-20 08:30:36,node00,31.10,80.00
2019-07-20 08:32:43,node00,-15.60,170.00
2019-07-20 08:33:43,node00,31.20,84.00
2019-07-20 08:35:53,node00,-15.90,170.00
2019-07-20 08:36:53,node00,30.10,83.00
2019-07-20 08:37:54,node00,31.10,80.00
2019-07-20 08:39:58,node00,-15.60,170.00
2019-07-20 08:40:58,node00,31.20,84.00
2019-07-20 08:43:05,node00,-15.90,170.00
2019-07-20 08:44:05,node00,31.20,84.00
2019-07-20 08:46:09,node00,15.00,181.80
2019-07-20 08:47:10,node00,31.20,84.00
2019-07-20 08:49:10,node00,-15.90,168.00
2019-07-20 08:50:10,node00,31.10,80.00
2019-07-20 08:52:17,node00,-15.90,170.00
2019-07-20 08:53:17,node00,32.20,84.00
2019-07-20 08:54:17,node00,31.10,80.00
2019-07-20 08:56:26,node00,-15.90,170.00
2019-07-20 08:57:26,node00,31.30,84.00
2019-07-20 08:59:32,node00,-15.90,170.00
